Video Page URL,Video Create Time,Video Category Type,Upload Hour,Upload Day,Video Duration,Video View Count,Video Like Count,Video Comment Count,Video Share Count,Author Username,Author Nickname,Author Bio,Author Verified,Video Description,Music Title,Music Author
https://www.tiktok.com/@10nisayolanda/video/7521691534996081926,2025-06-30 10:44:47,106,10,Monday,11.0,8400000.0,760300.0,8414.0,94600.0,10nisayolanda,sundasli,"irt anak dua 
fanny angela poetri rajaki
raga jagata poetra rajaki",False,missing_description,suara asli - sundasli,sundasli
https://www.tiktok.com/@agamrinjani/video/7522399853201116422,2025-07-02 08:33:26,105,8,Wednesday,5.0,6400000.0,297800.0,3943.0,2159.0,agamrinjani,agam_rinjani,instagram @agam_rinjani,False,banyak muncul akun baru yang benar adalah agam_rinjani,mau tak mau - remix dance porto,unknown
https://www.tiktok.com/@viodi.id/video/7521023394821852423,2025-06-28 15:32:02,unknown,15,Saturday,43.0,9500000.0,383800.0,2784.0,5170.0,viodi.id,viodi,check out disini,False,perubahannya bikin kaget semua orang! #fyp #fyp #viral #react #reaction #parfum #parfumtiktok #parfumviral #parfumlokal #kucingmerah #parfumkucingmerah,suara asli -,unknown
https://www.tiktok.com/@zqya_/video/7520461516697537797,2025-06-27 03:11:41,106,3,Friday,25.0,14300000.0,1400000.0,16400.0,215600.0,zqya_,cahya,not available,False,he lies #fyp #pneumonia #fakebodyy,original sound,angie
https://www.tiktok.com/@syecherry5/video/7520857601702235398,2025-06-28 04:48:46,unknown,4,Saturday,9.0,6800000.0,116200.0,1262.0,578.0,syecherry5,heycherry,"konten random 
bali",False,#kumpulanvideolucu #videolucu #ketawangakak #funny #funnyvideos #videofunny #masukberanda #viral #fyp #tiktokfyp #tiktokviral #trendingtiktok #trending #semuaorang #pengikut #horror #misteri #serem #penampakan #viral #fyp #artist #hay_cherry,love is not a game,unknown
https://www.tiktok.com/@aenjeayeuh/video/7522506831428635922,2025-07-02 15:28:30,119,15,Wednesday,15.0,8000000.0,625200.0,2317.0,5630.0,aenjeayeuh,panggil saput aja,instagram: panggilsaputaja & lagilagisaput,False,nih yg nyariin mulu,som original,goin msicas em alta
https://www.tiktok.com/@vilmeijuga/video/7520865352687930629,2025-06-28 05:18:49,105,5,Saturday,143.0,33200000.0,2000000.0,3142.0,14500.0,vilmeijuga,vilmei,"b aja
@meibie.beauty",True,baru sampai di baduy standby vlog jam 7 yaa,suara asli - vilmei,vilmei
https://www.tiktok.com/@dimastr11/video/7521911379192745221,2025-07-01 00:57:54,119,0,Tuesday,18.0,6000000.0,276900.0,17900.0,56100.0,dimastr11,dendimas,jember,False,keluh kesahmu pie cahh #cbrpmjember #cbrpm #cbjatim #fyp #fyp #xyzbca #jember24jam #foryou #viral,suara asli,cak ndomble
https://www.tiktok.com/@keinmoytod/video/7519054444890213638,2025-06-23 08:11:36,103,8,Monday,20.0,15500000.0,92100.0,2189.0,3135.0,keinmoytod,kein moytod,"bisnis ke email : moytodkein@gmail.com
link mediashare",False,review kereta event ulang tahun ke 8 free fire #freefire8tahun #freefireid #freefire,suara asli - kein moytod,kein moytod
https://www.tiktok.com/@rucas.official/video/7521247882649816325,2025-06-29 06:03:15,unknown,6,Sunday,15.0,6400000.0,327600.0,2422.0,1197.0,rucas.official,r u c a s,"pembelian hanya melalui website kami 
www.rucas.shop",False,#rucas #rucasofficial,original sound,shilpi
https://www.tiktok.com/@coachbambangsupriadi/video/7521141305515281682,2025-06-28 23:09:43,103,23,Saturday,229.0,19800000.0,593500.0,20900.0,51500.0,coachbambangsupriadi,bambang supriadi,"berbagi - motivasi - edukasi
youtube, instagram, facebook
bambang supriadi",False,gemesh bangeet sumpeeeh  #cilacap #ngapak #tebaktebakan  #hiburan #fun #gameshorts #cabutanbertuah,suara asli - bambang supriadi,bambang supriadi
https://www.tiktok.com/@meibie.beauty/video/7520289751161736504,2025-06-26 16:05:07,102,16,Thursday,15.0,16900000.0,718300.0,1391.0,4965.0,meibie.beauty,meibie.beauty,"by @vilmei  
 fragrance from france
bpom & halal
anak angkat",False,missing_description,suara asli - meibie.beauty,meibie.beauty
https://www.tiktok.com/@livia_100/video/7522754707270536453,2025-07-03 07:30:30,unknown,7,Thursday,17.0,9500000.0,1400000.0,9484.0,98300.0,livia_100,livia_100,dm for business,False,wkwkkw anjay mantab#fyp #pov #memes,original sound,unknown
https://www.tiktok.com/@dyll.sann/video/7520624580638166280,2025-06-27 13:44:27,unknown,13,Friday,6.0,11900000.0,897700.0,11300.0,127400.0,dyll.sann,fadyl.santi,"two heads,one heart
insta : dyll.sann",False,maaf emosi,original sound,mella carli
https://www.tiktok.com/@byoncombat/video/7521241019405438214,2025-06-29 05:36:39,112,5,Sunday,21.0,9800000.0,427800.0,4079.0,7595.0,byoncombat,byon combat,beli tiket pay-per-view byon combat showbiz vol.5 disini,True,thankyou putra vs kkcal atas pertandingan yang sangat panas semalam byon combat showbiz vol.5  #byoncombat #byoncombatshowbiz @ @kkcal_,-,unknown
https://www.tiktok.com/@igun31/video/7521235258944113925,2025-06-29 05:14:14,120,5,Sunday,5.0,4600000.0,168100.0,3118.0,6901.0,igun31,ivan gunawan,super mega bintang,True,nah  ini  yg  bener ..... gaplok nihh,suara asli - della l nya dua,d for della
https://www.tiktok.com/@omped_visual/video/7523134566446484792,2025-07-04 08:04:33,104,8,Friday,83.0,10300000.0,386400.0,5507.0,17900.0,omped_visual,omped visual,"for business inq to instagram
ig : @omped_visual
lampung
wdp 1 rupiah",False,kalian pernah bikin layangan hewan kayak gini juga ga ? #fyp #ceritakita #tipetipeomped,suara asli - omped visual,omped visual
https://www.tiktok.com/@fillixpratama25/video/7521347376821439800,2025-06-29 12:29:17,119,12,Sunday,14.0,7700000.0,422000.0,10600.0,31700.0,fillixpratama25,fillixpratama25,ig: fillixpratama,False,feby x iput,suara asli - akbar chalay,akbar chalay
https://www.tiktok.com/@trii_codet0/video/7520591180082564357,2025-06-27 11:34:51,120,11,Friday,14.0,6900000.0,741500.0,3566.0,21300.0,trii_codet0,trii_codet0,ig:putrigenn,False,#fyp #trend,sylexyt  - orijinal ses,sylexyt
https://www.tiktok.com/@vennyalberti165/video/7521269010030267654,2025-06-29 07:25:14,unknown,7,Sunday,55.0,12200000.0,795800.0,5512.0,3700.0,vennyalberti165,vennyalberti165,job hub :0813-1808-5488,True,selamat kawin dion  make up @vika_organizer31(muasukabumi),- mut ssk radio,mut ssk radio
https://www.tiktok.com/@rifkybibybalweel/video/7520647915618995474,2025-06-27 15:14:59,110,15,Friday,11.0,10800000.0,203900.0,1349.0,1793.0,rifkybibybalweel,rifkybibybalweel,"rifky balweel & biby alraen
official account",False,aaahhh  #balweelfamily #bibyalraen #rifkybalweel #fyp,cinta merah jambu,unknown
https://www.tiktok.com/@hesfinatia/video/7522815807009623301,2025-07-03 11:27:32,120,11,Thursday,13.0,9200000.0,463600.0,2314.0,7590.0,hesfinatia,pinat,not available,False,pengen mangga tikus #fyp,original sound,unknown
https://www.tiktok.com/@syafiraaliyah_/video/7522045214576430392,2025-07-01 09:37:16,unknown,9,Tuesday,40.0,9600000.0,433800.0,3515.0,17400.0,syafiraaliyah_,syafiraaliyah_,idk,False,"biasanya cuma liat fyp orang mergokin pacarnya selingkuh, eh ternyata skrg ngalamin sendiri hihihi.. seru ya jadi pemeran utama di drama hidup sendiri  #fyp#viral#cheating#fyppppppppppppppppppppppp",suara asli - sadvibes,sadvibes
https://www.tiktok.com/@asobininn_nw/video/7519792481710656776,2025-06-25 07:55:27,103,7,Wednesday,14.0,54900000.0,889000.0,2760.0,30900.0,asobininn_nw,asobininthx,"make and play effect game
comments pls?",False,#tiktokgame #squidgame #tiktokgaming #fyp,wake up game effect,asobininthx
https://www.tiktok.com/@natasyairma86/video/7520943020150148357,2025-06-28 10:20:12,112,10,Saturday,22.0,13700000.0,1400000.0,26100.0,806100.0,natasyairma86,natasyairma86,"palembang - madiun 
instagram",False,day 1 buka biliar #fyp,original sound - qin shi huang,qin shi huang
https://www.tiktok.com/@lil.high.munckin/video/7521287342980648199,2025-06-29 08:36:18,113,8,Sunday,21.0,118600000.0,13400000.0,38900.0,568900.0,lil.high.munckin,lily,nature freak,False,@happy chappy dude comes out the bushes but truns out to be my bf #f#fypf#foryoug#gooddog (posted a follow up),original sound,lily
https://www.tiktok.com/@mishka_rroficial/video/7521784429275106582,2025-06-30 16:45:14,119,16,Monday,67.0,23200000.0,1200000.0,22500.0,32900.0,mishka_rroficial,mishka_rrmusic,music,False,@yshooe,unknown,mishka_rrmusic
https://www.tiktok.com/@sfcashop/video/7520828404459982136,2025-06-28 02:55:25,119,2,Saturday,15.0,10000000.0,361300.0,7029.0,22200.0,sfcashop,casuluv,endorse dm,False,kau mengambil hatiku! #foryou #fyp #4u #xybca #dance,suara asli -,unknown
https://www.tiktok.com/@itsmeissie/video/7521371177256799493,2025-06-29 14:01:36,120,14,Sunday,52.0,6400000.0,243100.0,5206.0,2178.0,itsmeissie,meissieeee,"pan pan pan 
kapan centang biru?
business inquiry?
link below",False,ahli tempered glass cabang gang cilandak #fyp,original sound,silver (  )
https://www.tiktok.com/@dandiveraaa/video/7522313936453012792,2025-07-02 03:00:01,unknown,3,Wednesday,13.0,6500000.0,355800.0,2249.0,38300.0,dandiveraaa,dandiveraaa,kerjasama cek ig @dandiveraaa,False,untung minta maaf #fyp,suara asli - dandiveraaa,dandiveraaa
https://www.tiktok.com/@auraaasiiii/video/7522440470211939592,2025-07-02 11:11:00,106,11,Wednesday,9.0,5200000.0,351200.0,1129.0,5001.0,auraaasiiii,aura,kalo dah stalking jangan lupa follooowww!!!,False,dan ternyata bener #fy #fyp #fypage #adik #f #fpy #fyp #fyp,suara asli - aura,aura
https://www.tiktok.com/@infobandungkota/video/7522827921581509894,2025-07-03 12:14:31,114,12,Thursday,15.0,8500000.0,236500.0,4688.0,5746.0,infobandungkota,info bandung kota,"official tiktok infobandungkota
menjadikan kamu #lebihtahubandung
..
business",True,"bagaimana menurut kamu?  yang lagi rame jadi perbincangan di kota bandung . sedang ada usulan pembongkaran teras cihampelas yang diajukan oleh gubernur jawa barat dedi mulyadi (kdm), karena kawasan tersebut tidak lagi difungsikan secara optimal. . wali kota bandung muhammad farhan mengatakan bahwa opsi pembongkaran menjadi salah satu pertimbangan yang sedang dikaji . ""dijual mah enggak mungkin. disewakan enggak mungkin. nah kemungkinan itu (dibongkar). tapi ini baru usul dari pak gubernur,"" ujar farhan di bandung, kamis.  #infobandung #bandung #lbkemdia #beritatiktok #cihampelas #infobandungkota",back to friends by sombr drops dec 27,sombr
https://www.tiktok.com/@enadanocan/video/7520958212707814662,2025-06-28 11:19:07,107,11,Saturday,23.0,13000000.0,819600.0,10800.0,182300.0,enadanocan,ena & ocan,"ig : @hauracantikaa/@trisnawhymkt
business inq : +6285710246376 (rhilo)",False,ya mau gimana ya namanya juga pacar kandung #enadanocan,rindu sendiri (dilan 1990),unknown
https://www.tiktok.com/@en.jemm/video/7521332268443405576,2025-06-29 11:30:37,107,11,Sunday,7.0,5800000.0,490900.0,1582.0,22600.0,en.jemm,en & jem,seputar per-bucin-an,False,missing_description,original sound,monikha
https://www.tiktok.com/@tan6._/video/7520950244830366982,2025-06-28 10:48:12,120,10,Saturday,11.0,5400000.0,208300.0,2015.0,3810.0,tan6._,tan.mediaa,"| 

bussiness dm",False,gak semua orang takut mobilnya lecet #sumatrautara,sonido original,juan carlos
https://www.tiktok.com/@quezelyhere/video/7522469759942741304,2025-07-02 13:04:41,105,13,Wednesday,59.0,16200000.0,824200.0,9246.0,15700.0,quezelyhere,quezelyhere,"everyone has their own beautyyou just have to know how to see it
bunga",False,@aziz calim,suara asli - quezelyhere,quezelyhere
https://www.tiktok.com/@pinzzx002/video/7512722471766838584,2025-06-06 06:40:14,113,6,Friday,5.0,86700000.0,5100000.0,25800.0,1400000.0,pinzzx002,pinzzx,not available,False,door,suara asli - firda idda,firdaa!!
https://www.tiktok.com/@suaragwabis/video/7523306527017520389,2025-07-04 19:11:46,120,19,Friday,13.0,7300000.0,227100.0,6120.0,8387.0,suaragwabis,gan | rekomendasi madu herbal,"ready madu herbal
 cek keranjang & beli sekarang
promo terbatas",False,yang lagi rame - btw ada madu herbal untuk anak sampai dewasa dengan berbagai manfaat. cek postinganku atau di etalase yaaa,original sound - gan | rekomendasi madu herbal,gan | rekomendasi madu herbal
https://www.tiktok.com/@amriweda4/video/7522128739942092038,2025-07-01 15:01:21,104,15,Tuesday,25.0,8700000.0,218300.0,2557.0,14000.0,amriweda4,amriweda4,"kampung pulo gusuran
 jomblo family 
pp/endorse dm ig",False,: salah gue apaan sih! #fyp #fypage,suara asli - amriweda4,amriweda4
https://www.tiktok.com/@sabarglowup/video/7521189591651601720,2025-06-29 02:17:01,109,2,Sunday,12.0,5000000.0,484700.0,1507.0,3113.0,sabarglowup,putri desebel,cp? bio ig,False,next siapa yg nikah ya? ebel atau nabila?,slyricz,unknown
https://www.tiktok.com/@disastercollapse/video/7521024263793560863,2025-06-28 15:35:46,105,15,Saturday,5.0,44800000.0,504500.0,11100.0,206800.0,disastercollapse,disaster collapse,@disaster strucks,False,"amusement park ride disaster, malfunction leads to shocking collapse! #disastercollapse #fyp #viral",- disaster collapse,disaster collapse
https://www.tiktok.com/@chilll_kcee/video/7521267427750038804,2025-06-29 07:19:11,105,7,Sunday,16.0,5100000.0,187700.0,3724.0,3541.0,chilll_kcee,xyy_skayy,not available,False,bantu teg okky jelidring #fyp#fyppppppp,suara asli - xyy_skayy,xyy_skayy
https://www.tiktok.com/@byoncombat/video/7521230496223743238,2025-06-29 04:55:45,112,4,Sunday,16.0,9200000.0,356600.0,4357.0,6184.0,byoncombat,byon combat,beli tiket pay-per-view byon combat showbiz vol.5 disini,True,thankyou aziz vs kkajhe telah memberikan pertandingan yang sangat fenomenal! byon combat showbiz vol.5 #byoncombat #byoncombatshowbiz @kkajhe  @aziz calim,suara asli - nadia tika hastari,initial nth
https://www.tiktok.com/@yesusfirmanallah/video/7520580015109508360,2025-06-27 10:51:29,104,10,Friday,41.0,7100000.0,149900.0,648.0,1226.0,yesusfirmanallah,*milimeter*,"tuhan berserta mu, dan berserta roh mu, ameen",False,missing_description,suara asli - *milimeter*,*milimeter*
https://www.tiktok.com/@indozone.id/video/7522101392379530504,2025-07-01 16:00:00,114,16,Tuesday,20.0,8600000.0,382200.0,3435.0,54300.0,indozone.id,indozone,more at indozone.id,True,"sebuah video memperlihatkan suasana kampus isi (institut seni indonesia) yogyakarta saat malam hari. lantaran sudah tak ada lagi aktivitas, membuat hawanya terlihat mencekam, apalagi banyak patung-patung berjejer di area kampus. jadi ikutan merinding, nih! sebagai informasi, patung-patung itu merupakan bagian dari karya seni yang dipamerkan di acara jogja international creative art festival yang berlangsung hingga 31 agustus 2025. jadi bukan patung buat nakut-nakutin, ya! video: tiktok/babipakpung [baca berita dan informasi menarik lainnya hanya di www.indozone.id]",suara asli - indozone,indozone
https://www.tiktok.com/@mamako484/video/7521635558955764998,2025-06-30 07:07:35,114,7,Monday,8.0,4300000.0,28500.0,636.0,8515.0,mamako484,mamako,not available,False,missing_description,suara asli - mamako,mamako
https://www.tiktok.com/@bumbellebeee/video/7520709116369718546,2025-06-27 19:12:38,120,19,Friday,7.0,5700000.0,525300.0,20000.0,88500.0,bumbellebeee,bumbellebeee,laskar yatim,False,missing_description,original sound - bumbellebeee,bumbellebeee
https://www.tiktok.com/@cicak_bersisik/video/7521312262368365830,2025-06-29 10:13:03,120,10,Sunday,15.0,9200000.0,194600.0,1128.0,3016.0,cicak_bersisik,bulu_pantatt,"bantu support
stay balikpapan
dm:ig@ekidjajaprawira",False,#capcut bahaya ini,suara asli - yt : dj nansuya,dj nansuya
https://www.tiktok.com/@atom2255/video/7516476742454775048,2025-06-16 09:28:42,unknown,9,Monday,17.0,71600000.0,1500000.0,9487.0,28900.0,atom2255,atom2255,":id atom_tattapol
fb:  
ig : atom_tattapol
yt: atom tattapol",False,tiktok    # # #foryou,- reneat sou,neath
https://www.tiktok.com/@rasyajudges/video/7521632295720160517,2025-06-30 06:54:55,101,6,Monday,14.0,4700000.0,535000.0,7865.0,15500.0,rasyajudges,rasyajudges,tetep bertahan hidup ya,False,tapi karena udah ketakutan juga sih ya mereka,chopin nocturne no. 2 piano mono,unknown
https://www.tiktok.com/@syecherry5/video/7520799048958332178,2025-06-28 01:01:31,unknown,1,Saturday,9.0,6700000.0,22300.0,169.0,487.0,syecherry5,heycherry,"konten random 
bali",False,#kumpulanvideolucu #videolucu #ketawangakak #funny #funnyvideos #videofunny #masukberanda #viral #fyp #tiktokfyp #tiktokviral #trendingtiktok #trending #semuaorang #pengikut #horror #misteri #serem #penampakan #viral #fyp #artist #hay_cherry,echoes of you,unknown
https://www.tiktok.com/@_iskadush/video/7521173651585010951,2025-06-29 01:15:12,102,1,Sunday,9.0,23300000.0,3200000.0,7321.0,310600.0,_iskadush,iskaaa,ig: k_nzu.x,False,missing_description,sonido original,cesar
https://www.tiktok.com/@yusuf_.leslar/video/7520624273678011654,2025-06-27 13:43:15,101,13,Friday,24.0,7300000.0,299800.0,544.0,3673.0,yusuf_.leslar,ybmachinery,"yb machinery 
silahkan chat by wa
083892742704",False,#leslar #lestykejora #rizkybillar,suara asli - ybmachinery,ybmachinery
https://www.tiktok.com/@kasiicun15/video/7523211306841722128,2025-07-04 13:02:20,120,13,Friday,20.0,18600000.0,1300000.0,20500.0,21200.0,kasiicun15,kasiicun,"business:085219863717
akun kedua real @kasiicunkedua",True,gua diem malah seenaknya,dj mama muda viral 2025,media music
https://www.tiktok.com/@__syf/video/7520267415138192660,2025-06-26 14:38:28,120,14,Thursday,7.0,7600000.0,668400.0,2574.0,15400.0,__syf,sap.icow,dumpers,False,missing_description,original sound - hailey fenty,hailey
https://www.tiktok.com/@hassansule86/video/7521143519268883717,2025-06-28 23:18:12,unknown,23,Saturday,27.0,7100000.0,134600.0,6160.0,6896.0,hassansule86,hassan sule,"real account
endorse:dm",False,lihat @puput.review ngonten  #komedi #viraltiktok #hassansule #satukontentiaphari,suara asli - hassan sule,hassan sule
https://www.tiktok.com/@dyshjrh/video/7521420994972519687,2025-06-29 17:14:57,105,17,Sunday,9.0,6200000.0,541800.0,8395.0,156500.0,dyshjrh,dyshjrh,ig : anggaaa_ardysh,False,#oneday #graduation,original sound,unknown
https://www.tiktok.com/@den_delions_/video/7521273376611110162,2025-06-29 07:42:06,120,7,Sunday,6.0,3400000.0,262200.0,1584.0,30600.0,den_delions_,dennn,"vlog 
 storytelling 
 affiliate pemula",False,lagian pialanya banyak jir #fyp #fyp #meme #trend #day1 #jointrend #fyp #memes,original sound,unknown
https://www.tiktok.com/@ladybird__d/video/7521413514972368136,2025-06-29 16:45:53,111,16,Sunday,12.0,7500000.0,701800.0,5374.0,1800000.0,ladybird__d,aku,27,False,woi api nya woi  #streak #api #chatime #apinyawoiiiapii,suara asli - botak kerdil,botak kerdil
https://www.tiktok.com/@itss.septiaa/video/7519171359134453000,2025-06-23 15:45:12,107,15,Monday,17.0,14500000.0,662800.0,1961.0,9279.0,itss.septiaa,callmeeseptii_,noo biooo,False,permisiii #fypp #trendlamaran #engagement #moment,suara asli -,unknown
https://www.tiktok.com/@fordays.id/video/7522727172742647096,2025-07-03 05:43:40,114,5,Thursday,50.0,9300000.0,177600.0,3244.0,2993.0,fordays.id,fordays.id,"wedding content creator 
jabodetabek",False,replying to @ex.,sound hajatan viral,unknown
https://www.tiktok.com/@asilamaisaaa/video/7521703344755199250,2025-06-30 11:30:34,110,11,Monday,20.0,8800000.0,565800.0,3757.0,5196.0,asilamaisaaa,asilamaisa,jadi tuan putri,False,dari kecil sampe sekarang pasti aku centil nya ke bunda  @ivan gunawan,jadi tuan putri,unknown
https://www.tiktok.com/@myidumpie/video/7521419575137684743,2025-06-29 17:09:25,106,17,Sunday,30.0,6500000.0,681300.0,796.0,15200.0,myidumpie,forcadumpie,not available,False,gen z vs gen alpha #mamari #kamari #jennifercoppen #kamariskywassink,original sound - yuki,mimi
https://www.tiktok.com/@yenyenzhangofficial/video/7522876297580776712,2025-07-03 15:22:15,119,15,Thursday,39.0,13300000.0,329600.0,4039.0,8822.0,yenyenzhangofficial,yenyen zhang,&,False,kapan lagi bisa ngopi sambil joget yakan  #reactionvideo #stecu #videoreaction #singinginpublic #yenyenzhang,suara asli - yenyen zhang,yenyen zhang
https://www.tiktok.com/@morro_tabalik/video/7518368002128071944,2025-06-21 11:47:44,115,11,Saturday,23.0,103200000.0,2500000.0,29400.0,86200.0,morro_tabalik,cctvtabalik92,"info baju cctvtabalik & stiker
_82218178518",False,#cctvtabalik #lintashalmahera,original sound,merciful servant
https://www.tiktok.com/@varrrr0909/video/7521372794601491717,2025-06-29 14:07:56,105,14,Sunday,20.0,5800000.0,1100000.0,6015.0,133400.0,varrrr0909,var,freefalestine,False,jangan liat sampe akhir #badutlucu #trending #fyp,suara asli - friendzoneforce,friendzoneforce
https://www.tiktok.com/@tutwntyy/video/7522054029879430406,2025-07-01 10:11:29,105,10,Tuesday,22.0,5800000.0,605700.0,3670.0,51300.0,tutwntyy,pew,apocalypse,False,membalas @gonk guank  udah ada yg mau isi jadi itu barang yg mau masuk #ngekost #roomtour #kostbandung,jet2 advert,a7-bbh | man
https://www.tiktok.com/@adliyy_/video/7522362824757202194,2025-07-02 06:09:44,104,6,Wednesday,95.0,10100000.0,283400.0,3662.0,6706.0,adliyy_,adliyy_,cp on bio instagram yak : @adliyy_,False,sekolah masuk tgl berapa yak?,suara asli - adliyy_,adliyy_
https://www.tiktok.com/@nusantara11111/video/7519491414384774405,2025-06-24 12:27:13,120,12,Tuesday,14.0,29500000.0,102500.0,704.0,2692.0,nusantara11111,nusantara 1,not available,False,missing_description,suara asli - nusantara 1,nusantara 1
https://www.tiktok.com/@key_yta/video/7521769367051291911,2025-06-30 15:46:46,112,15,Monday,50.0,11500000.0,499200.0,11200.0,198400.0,key_yta,lone wolf,dm for business,False,tarung kecil-kecilan dulu  bambang ceper vs teguh cilik #bambangcepervsteguhcilik #teguhcilik #bambangceper,qkthr,unknown
https://www.tiktok.com/@hriss89day/video/7521416220944452870,2025-06-29 16:56:27,103,16,Sunday,11.0,6000000.0,36700.0,690.0,425.0,hriss89day,riss day,"just for fun
perintis bukan pewaris",False,#fypage #hiburan #hiburantiktok,suara asli - kayla [ ig : @kaylaoktisa31,kayla [ ig : @kaylaoktisa31
https://www.tiktok.com/@duniapunyacerita_/video/7523562664119880966,2025-07-05 11:45:44,unknown,11,Saturday,35.0,9400000.0,413300.0,20500.0,20900.0,duniapunyacerita_,dunia punya cerita,cek berita lainnya di instagram @duniapunyacerita,False,"ya pantes sih kesel, harusnya kan melestarikan ya, kalau gak gini ya bahasa indonesia sama malay bisa campur2 . .  cikgugja",suara asli - dunia punya cerita,dunia punya cerita
https://www.tiktok.com/@pitaahrld/video/7522718401853132040,2025-07-03 05:09:31,unknown,5,Thursday,12.0,6500000.0,535900.0,8841.0,40300.0,pitaahrld,pitaahrld,"untuk endorse chat admin di bio ig
co cemilan.pita klik link dibawah",False,aaaa #pitaahrld #horror,original sound,ian asher
https://www.tiktok.com/@sbhdee_/video/7522795941523410194,2025-07-03 10:10:25,110,10,Thursday,15.0,9200000.0,574300.0,2159.0,4227.0,sbhdee_,adenya salehcurik men,"business contact
endors/ba 0813-4538-8519 @
acc ber 2  @soibabdul",False,uget uget,suara asli - divaaurel2,diva aurel
https://www.tiktok.com/@sophiaaljufri/video/7522433001016282424,2025-07-02 10:42:03,106,10,Wednesday,83.0,8100000.0,522000.0,1234.0,5894.0,sophiaaljufri,heidyy,mama ucel & nala,False,"pake gyps barbar, lepas gyps malah rapih tu tangan di depan terus",original sound - heidyy,heidyy
https://www.tiktok.com/@hem.seavhor/video/7520576558688455950,2025-06-27 10:40:24,108,10,Friday,60.0,41300000.0,1600000.0,17800.0,178300.0,hem.seavhor,seav hor,help support on youtube,False,"the student slept during the teacher's lesson, but her boyfriend tried to hide it!  #seavhor #sleeping #viraltiktok #studentlife",beautiful life (faustix rmx),unknown
https://www.tiktok.com/@yuukiituru/video/7521246275916860728,2025-06-29 05:57:02,110,5,Sunday,15.0,14700000.0,644500.0,5768.0,30900.0,yuukiituru,yuuki,"ig :@brigitte__lc
@yuukiituru06@gmail.com/dm
@yuuki kedua
gaada saluran wa!!",False,dc telpon @ncumdeui,suara asli -,unknown
https://www.tiktok.com/@tempelasyik/video/7522835826091265297,2025-07-03 12:45:34,114,12,Thursday,10.0,5300000.0,40700.0,669.0,3854.0,tempelasyik,tempelasyik,-,False,kapal ferri bocor di hantam badai sebelum tenggelam,suara asli - tempelasyik,tempelasyik
https://www.tiktok.com/@pensil.cinta/video/7522360889555635462,2025-07-02 06:02:14,120,6,Wednesday,6.0,5300000.0,55000.0,6161.0,19000.0,pensil.cinta,pensil cinta,"follow akun instagram : pensilcinta.id
follow akun facebook : pensil cinta",False,betul apa betul like yang setuju . .  tag sahabat kalian  . . follow@pensilcinta.id for more entertainment don't forget to see my instastory for more information.#tagar .  #sajak30detik#literasi30detik#literasi15detik#baitsemusim#yangterdalam#sajakindo#kataromantis#aruscerita#15detikpc#puisirindu#coretanlukaku#tereliye#instavideo#sastraindonesia#puisicinta#rindusenja#videomaker#pensilcinta#rindu#quotesoftheday#indomusikgram#storywa#storywakekinian#storywakerenwhatsapp like yang setuju,suara asli - pensil cinta,pensil cinta
https://www.tiktok.com/@ditanganu/video/7522078130710842642,2025-07-01 11:44:56,104,11,Tuesday,15.0,5500000.0,421800.0,2410.0,21400.0,ditanganu,ditakerang,"jakarta
endorse/business +6282213930367 (bem)",True,mudah banget pertanyaanya,suara asli - cocseason2,muhamad ridwan
https://www.tiktok.com/@vilmeijuga/video/7521719482717375800,2025-06-30 12:33:13,120,12,Monday,16.0,11600000.0,724800.0,7020.0,10500.0,vilmeijuga,vilmei,"b aja
@meibie.beauty",True,"balerina vilmeicina, yuk samaan ppnya",suara asli - vilmei,vilmei
https://www.tiktok.com/@ci0ciouu/video/7521244071285771528,2025-06-29 05:48:22,120,5,Sunday,14.0,9400000.0,1100000.0,7219.0,157600.0,ci0ciouu,j for jepi,1k,False,dasar cewe  #fyp #foryou #fyppppppppppppppppppppppp #viral #4u #xybca #trending,suara asli - j for jepi,j for jepi
https://www.tiktok.com/@byoncombat/video/7521000530345282821,2025-06-28 14:03:19,112,14,Saturday,27.0,10500000.0,222100.0,863.0,2036.0,byoncombat,byon combat,beli tiket pay-per-view byon combat showbiz vol.5 disini,True,hampir aja kena headkick! live ppv on vidio! #byoncombat,original sound - byon combat,byon combat
https://www.tiktok.com/@asnawi_1996/video/7521865685417446664,2025-06-30 22:00:40,120,22,Monday,21.0,6100000.0,55600.0,2857.0,1316.0,asnawi_1996,pktk,not available,False,niserra mad #poketek #fyp,suara asli - pktk,pktk
